Codigo;Nombre;Categoria;Proveedor;Stock;Costo;Precio;
7798371600037;Almadre snacks sesamo y sal marina 130g;Varios;Mi Soja (Soja SRL);-30;406.85;2675.00;
7798371600020;Almadre snacks tomate y romero 130g;Varios;Mi Soja (Soja SRL);-29;406.85;3200.00;
7798371600051;Almadre thins integral 200g;Varios;Mi Soja (Soja SRL);-6;572.75;2865.00;
7798371600082;Almadre thins rawmesan y remolacha 200g;Varios;Mi Soja (Soja SRL);-12;572.75;2865.00;
7798371600068;Almadre thins sesamo y sal marina 200g;Varios;Mi Soja (Soja SRL);-9;572.75;2865.00;
7798371600075;Almadre thins tomate 200g;galletas;;-10;;3840.00;
Granel0;Almendras 100grs;Granel;MAOAR;-2;0.00;2700.00;
287;Almendras 1KG CERRADO (Cranc);frutos secos;CRANC;-10;;15600.00;
289;Almendras bañadas NATURAL CANDY;galletas;Mi Soja (Soja SRL);-2;316.00;2121.60;
Granel22;Almendras con Chocolate 100grs;Granel;;0;0.00;4200.00;
07162001;almendras con chocolate Colonial x kg (para servirse);Dulces;Los Nogales;0;4700.50;22440.00;
19372;Almendras Dulces crunchy PLANTE;frutos secos;Plante;-8;0.00;5952.00;
292;Almendras SUELTO (Cranc);frutos secos;CRANC;-1;0.00;10323.60;
296;Aloe Vera + clorofila + jegibre Jugo Natural JUAL 500 CC;Medicinales y Energeticos;El Ceibo;0;1129.50;2107.20;
7798143230028;Aloe Vera Jugo Natural JUAL 1 Lt;Medicinales y Energeticos;El Ceibo;-5;1973.82;17300.00;
7798143230059;Aloe Vera Jugo Natural JUAL 250 CC;Medicinales y Energeticos;Fernanda - Alimentos Naturales;-12;;6080.00;
7798143230011;Aloe Vera Jugo Natural JUAL 500 CC;Medicinales y Energeticos;El Ceibo;-4;1028.19;10700.00;
7798121271449;Aloe vera Maximas Defensas 500ml NATIER;Cosmetica natural;;-15;0.00;10700.00;
7798121271432;Aloe Vera Maximas Defensas Natier 250cc;Medicinales y Energeticos;Eco Tierra;-16;608.30;9000.00;
7798121271463;Aloe Vera Natier Sistema digestivo 250ml;Medicinales y Energeticos;Eco Tierra;-15;884.80;8160.00;
7798121271470;Aloe Vera Natier Sistema digestivo 500ml;Medicinales y Energeticos;Liliana pintofruta;-2;;9520.00;
248284;Aloe Vera NATURAL Natier 250cc;Medicinales y Energeticos;Liliana pintofruta;0;0.00;9000.00;
7798121272156;Aloe Vera seleccion berries Natier 250cc;Medicinales y Energeticos;Liliana pintofruta;-2;;3276.00;
7793323003362;Alpiste pelado 350g DICOMERE;cereales;;0;;1870.00;
303;Altamisa 50g Plut;yuyerio y condimentos;Yuyos Andy;-11;707.00;1614.00;
16161;Amacahuita 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1500.00;
Granel1;Amapola 100grs;Granel;;0;0.00;1870.00;
307;Amapola 1kg Plutarco;Semillas;Los Nogales;0;3543.15;10368.00;
310;Amaranto 500gr Plutarco;Semillas;Los Nogales;-17;813.70;4400.00;
314;Amargon 50g Plut;yuyerio y condimentos;Yuyos Andy;-20;710.00;1620.00;
316;Ambay 50g Plut;yuyerio y condimentos;Yuyos Andy;-20;717.00;2450.00;
317;Anacahuita 50g Plut;yuyerio y condimentos;Yuyos Andy;-11;707.00;1614.00;
318;Anana en almibar NUESTRAS MANOS;Almacen;NUESTRAS MANOS;0;0.00;302.40;
1679i;Anis 25g plut;yuyerio y condimentos;Yuyos Andy;-4;;1886.40;
320;Anis estrellado 25g Plut;yuyerio y condimentos;Yuyos Andy;-11;0.00;7940.00;
1283;Anis Semillas 50g Plut;yuyerio y condimentos;Yuyos Andy;-8;;1500.00;
324;Anis verde 50g Plut;yuyerio y condimentos;Yuyos Andy;-3;1681.75;3563.50;
7791234019571;Aqualoe Bebida de Aloe Vera;Bebidas;;-2;;736.80;
328;Arandanos 100 gr;Verduras y frutas;Liliana pintofruta;-3;;0.00;
330;Arandanos rojos deshidratados x kg PLUTARCO;Dulces;Los Nogales;0;3081.00;5750.40;
076625251929;Arandanos tastyFruits;Varios;;-18;;1104.00;
331;Architonicos elixir 220ml;Medicinales y Energeticos;SUMA QAMAÑA - Francisco Rios - maca;-12;;4250.00;
4813657693763;Arcilla blanca caolin 160 gr (limpieza y exfoliante) BIOTERRA;Cosmetica natural;Bio Terra;-7;0.00;7000.00;
4816599185365;Arcilla verde extra suave 125 gr BIOTERRA;Cosmetica natural;Bio Terra;-9;0.00;8800.00;
335;Arepas Beepure 400g;Comidas congeladas;Beepure;0;497.70;930.00;
338;Arnica 50g Plut;yuyerio y condimentos;Yuyos Andy;0;;1500.00;
2904;Aromatizante de ambientes 500cc;Varios;Mas + natural;-3;;1106.40;
339;Arrope chañar Mupay;Endulzantes;Frusan (Gerardo Lassalle);0;;326.40;
7798070110103;Arrope de chañar Valdez 500 gr;Bebidas;Los Nogales;-23;1058.60;11000.00;
342;Arrope de Uva x 300grs organico Anahata 250 cc;Vinagres y acetos;Fernanda - Alimentos Naturales;-2;;736.80;
7798332110063;Arroz aromatico blanco Pampa Rice 500g;cereales;Fernanda - Alimentos Naturales;-6;0.00;3600.00;
345;Arroz Aromatico integral Pampa Rice 500g;cereales;Ino (Maelca);-3;0.00;3600.00;
346;Arroz basmati 1 kg Plutarco;cereales;Los Nogales;-20;1264.00;11000.00;
11355;Arroz basmati 500g Plutarco;cereales;;-44;0.00;6200.00;
348;Arroz Basmati Fernanda Importado x 1 kg;cereales;Fernanda - Alimentos Naturales;-3;0.00;7300.00;
350;Arroz blanco Bomba Pampa Rice 500grs;cereales;Ino (Maelca);0;;721.20;
351;Arroz blanco Doble 1 kg PLUTARCO;cereales;Los Nogales;-74;462.15;4000.00;
352;Arroz blanco doble carolina ORIZA 1kg;cereales;Oriza-Edgardo;-1;;662.40;
353;Arroz blanco g. largo 1 kg Plutarco;cereales;Los Nogales;-65;276.50;2800.00;
7247;Arroz blanco g. largo 500 g Plutarco;cereales;Los Nogales;-101;;1540.00;
354;Arroz blanco grano corto Pampa Rice 500g;cereales;Ino (Maelca);0;;626.40;
355;Arroz blanco grano largo Pampa Rice 500g;cereales;Ino (Maelca);-1;;508.80;
7798165591169;Arroz blanco organico Byna Beepure 600g;cereales;Beepure;-10;541.15;2300.00;
7790495003428;Arroz blanco organico Yin Yan 500 gr;cereales;yin yang (dietetica cientifica);-67;;2550.00;
34555;Arroz carnaroli 1 kg Plutarco;cereales;Los Nogales;-15;1275.85;6320.00;
2478;Arroz carnaroli 500g Plutarco;cereales;;-44;;2800.00;
7790495005439;Arroz Carnaroli 500grs YIN YANG;cereales;yin yang (dietetica cientifica);-6;;3378.00;
365;Arroz carnaroli blanco Pampa Rice 500g;cereales;Ino (Maelca);0;;752.40;
366;Arroz carnaroli integral Pampa Rice 500g;cereales;Ino (Maelca);0;;662.40;
7798332110292;Arroz carnaroli reserva pampa;cereales;Crudencio;-1;;5244.00;
367;Arroz doble koshikori (sushi) 1 kg Fernanda;cereales;Fernanda - Alimentos Naturales;0;;596.40;
arrozi0001;Arroz integral 1 kg Plutarco;cereales;Los Nogales;-145;272.55;2670.00;
arroz0001;Arroz integral 500g Plutarco;cereales;;-62;;1470.00;
370;Arroz integral agroeco ORIZA 1kg;cereales;Oriza-Edgardo;0;;398.40;
371;Arroz integral agroeco ORIZA 500g;cereales;Oriza-Edgardo;0;;136.80;
7798154950854;Arroz Integral g. largo TERRASANA 1KG;cereales;Oriza-Edgardo;-9;;2535.00;
7798165591176;Arroz integral organico Beepure 600g;Miel;Beepure;-4;335.75;1306.80;
374;Arroz integral Pampa Rice 500g;cereales;Ino (Maelca);0;;198.00;
381;Arroz Jazmin Fernanda x 1 kg;cereales;Fernanda - Alimentos Naturales;0;;525.60;
383;Arroz Mix Integrales Pampa Rice 500g;cereales;Fernanda - Alimentos Naturales;0;;1430.40;
384;Arroz Mochi blanco 1 kg Plutarco;cereales;Los Nogales;-7;371.30;4130.00;
3262662;Arroz Mochi blanco 500g Plutarco;cereales;;-17;;2270.00;
386;Arroz NEGRO 1 kg Plutarco;cereales;Fernanda - Alimentos Naturales;-2;;7565.00;
327272;Arroz NEGRO 500g Plutarco;cereales;;-11;;4160.00;
387;Arroz negro Pampa Rice 500g;cereales;Ino (Maelca);-8;0.00;4386.00;
7798332110148;arroz Pampa  mix integral 500g;Varios;Fernanda - Alimentos Naturales;-2;;966.00;
7798332110056;arroz pampa's aromatico;Varios;Fernanda - Alimentos Naturales;-4;0.00;3156.00;
7798332110131;arroz pampa's negro;Varios;Fernanda - Alimentos Naturales;-1;;2121.60;
arrozy0001;Arroz yamani 1 kg Plutarco;cereales;Los Nogales;-280;438.55;3590.00;
247272;Arroz yamani 500g Plutarco;cereales;Los Nogales;-184;;2000.00;
394;Arroz yamani blanco agroeco ORIZA 1kg;cereales;Oriza-Edgardo;0;;530.40;
7790513005540;Arroz Yamani Integral Orgánico Schatzi x 750 Grs;cereales;;-10;;1622.40;
7798165591152;Arroz yamani organico Beepure 600g;Miel;Beepure;-11;434.50;1556.40;
14115;Arroz Yamani organico Byna Beepure 600g;cereales;Beepure;-1;0.00;3000.00;
7790495005651;Arroz yamani organico Yin Yan 500 gr;cereales;yin yang (dietetica cientifica);-93;0.00;2600.00;
397;Arroz yamani Pampa Rice 500g;cereales;Ino (Maelca);0;;466.80;
7798154950878;Arroz yamani TERRAZANA;cereales;;-7;;2500.00;
7790495005422;arroz yin yang basmati largo fino 500g;Varios;yin yang (dietetica cientifica);0;;2500.00;
7790495001585;arroz yin yang integral 500g;Varios;yin yang (dietetica cientifica);-59;;2530.00;
7790495000670;arroz yin yang koshihikari organico 1kg;cereales;yin yang (dietetica cientifica);-6;10.00;662.40;
7790495004722;arroz yin yang koshihikari organico 500g;Varios;yin yang (dietetica cientifica);-5;;1129.20;
ARTE1;ARTE DARIO CHAPUR;Varios;;-7;;1.20;
404;Artemisa 50g Plut;yuyerio y condimentos;Yuyos Andy;-9;0.00;2420.00;
405;Artemisa x 250g;yuyerio y condimentos;Herbores;0;;87.60;
7793323004994;Arveja texturizada Dicomere STACC X 350grs;Lacteos;Mi Soja (Soja SRL);-11;477.95;2140.00;
4091;Arvejas Enteras 1kg Plutarco;cereales;Los Nogales;-3;;1520.00;
409;Arvejas partidas 1 kg Plutarco;Legumbres;Los Nogales;-10;481.90;2000.00;
1409;Arvejas partidas 500g Plutarco;Legumbres;Los Nogales;-31;0.00;1100.00;
411;Arytza Pasta de Ajo 200g;Salsas y Mayonesas;El Ceibo;0;645.43;1206.00;
412;Arytza pimenton ahumado 95g;Salsas y Mayonesas;El Ceibo;0;243.91;456.00;
2115112;Ashwagandha tintura madre 100ml MYCELLIUM;X;;-2;0.00;17000.00;
183274211;Aspartato de Magnesio 60 capsulas Veritasalud;Medicinales y Energeticos;VeritaSalud;-3;;8407.20;
7798121270640;Atomizador de Propoleo Fuerte 30ml Noble Apicultor;Varios;Green & CO;-1;0.00;12350.00;
414;AUTOS  de madera COMUN;Juguetes;edu carpintero;-8;;1328.40;
415;AUTOS ECO (DE TRONCO)  de madera;Juguetes;edu carpintero;-1;;1768.80;
7798375731508;Avellana con Chocolate 30g del valle;frutos secos;;-7;0.00;715.00;
Granel2;Avellanas 100grs;Granel;;0;0.00;1900.00;
417;avellanas con chocolate Colonial x kg (para servirse);Dulces;Liliana pintofruta;0;;7669.20;
418;avellanas con chocolate Colonial x kg ya envasado;Dulces;Liliana pintofruta;-1;;1005.60;
1515a;Avellanas del Valle SIN TOSTAR;frutos secos;;-2;0.00;3500.00;
1515q;Avellanas del Valle TOSTADAS;frutos secos;;-4;0.00;4350.00;
419;Avellanas peladas x kg;frutos secos;Mariel AVELLANAS DEL VALLE;-2;;10617.60;
46894;Avellanas Tostadas Saladas 30g del valle;frutos secos;;-2;;715.00;
3548;Avellanas Umami Black Beer 30g del valle;Bocadito;Mariel AVELLANAS DEL VALLE;-1;;715.00;
7790513005687;Aven Arrollada gruesa Schatzi 300g;cereales;La Choza;-3;;1370.40;
AVENA0001;Avena arrollada tradicional instantanea 1 kg Plutarco;cereales;Los Nogales;-245;514.63;2250.00;
AVENA0002;Avena arrollada tradicional instantanea 500g Plutarco;Otros;Los Nogales;-185;;1250.00;
429;Avena Campo Claro 500 gr ORGANICA;cereales;La Choza;-9;0.00;2137.00;
7793132003034;Avena fina Esquina las Flores x 250 gr;cereales;;-4;;1785.00;
7793323025012;Avena gruesa 350g DICOMERE;cereales;;-1;0.00;2800.00;
7793132003478;Avena gruesa Esquina las Flores x 250 gr;harinas;La Choza;-4;;1785.00;
7793323025005;Avena instantanea 350g DICOMERE;cereales;;0;0.00;2800.00;
432;Aviones de madera;Juguetes;edu carpintero;-3;;1768.80;
7798255730034;Avocado dip 220g ONNEG;Otros;ONNEG;-6;;2856.00;
8906038786041;Ayurveda crema corporal Sri Sri ALOE x150g;Cosmetica natural;Fernanda - Alimentos Naturales;-1;;3670.80;
435;Ayurveda crema corporal Sri Sri azafran x150g;Cosmetica natural;Fernanda - Alimentos Naturales;-1;;1960.80;
436;Ayurveda crema extra nutritiva MANOS con rosas Sri Sri x 100grs;Cosmetica natural;Fernanda - Alimentos Naturales;0;;1218.00;
437;Ayurveda crema Sri Sri humectante rosas x150g;Cosmetica natural;Fernanda - Alimentos Naturales;0;;4909.20;
7791885407680;Azafran 0.2g Español;Conservas;;-1;;2500.00;
7798165590919;Azucar blanco organica Beepure 1kg;Miel;Beepure;-9;762.35;3360.00;
0763571876527;Azucar de caña organica Brotes 600g;harinas;Brote Harina (fj organico);-39;;6170.00;
7798318380145;Azucar de coco 250 gr God Bless You;Aceites;Beatriz cosméticos;-3;0.00;13555.00;
444;Azucar de coco Dicomere 180 gr;Lacteos;Mi Soja (Soja SRL);0;229.10;427.20;
446;Azucar de Coco YIN YANG Doypack 180grs;cereales;yin yang (dietetica cientifica);0;;603.60;
7798165590315;Azucar integral mascabo Beepure 500g;Varios;Beepure;-1;316.00;589.20;
ECOSUCRE0002;Azucar mascabo 1kg ECOSUCRE;Endulzantes;Eco Tierra;-130;683.35;4160.00;
4497791312000330;Azucar mascabo 500 gr BALAJU;Endulzantes;Los Nogales;-84;426.60;2400.00;
ECOSUCRE0001;Azucar mascabo 500 gr ECOSUCRE;Endulzantes;Eco Tierra;-132;355.50;2210.00;
452;Azucar mascabo Beepure 700 gr;Miel;Beepure;-1;173.01;322.80;
7793323004840;Azucar Mascabo Dicomere 500gr;Lacteos;Mi Soja (Soja SRL);-3;229.10;3300.00;
7793132008312;Azucar mascabo Esquina de las Flores 300g;Endulzantes;;-4;;3100.00;
7790495003756;Azucar Mascabo integral 500g Yin Yang;Endulzantes;yin yang (dietetica cientifica);-7;;1254.00;
7790513000170;Azucar Organca Schatzi 500grs;Varios;La Choza;0;;698.40;
7793323004260;Azucar organica 1 kg Dicomere;Lacteos;Mi Soja (Soja SRL);-54;1343.00;6140.00;
464;Azucar organica TERRA SANA x 500grs;Conservas;MAOAR;0;;144.00;
466;Azucar Organica TERRASANA 500g;cereales;Oriza-Edgardo;0;;148.80;
7790495005644;Azucar organico yin yang 1kg;Otros;yin yang (dietetica cientifica);-9;;3120.00;
7798165591084;Azucar rubia organica Beepure 700g;Dulces;Beepure;-20;;5590.00;
7793132009654;Azucar Rubia Organica Esquina las FLores;Endulzantes;La Choza;0;;2323.20;
36223;Azucar Rubia Organica SAN ISIDRO 1kg PLUT;Dulces;;-30;0.00;3800.00;
7798255730300;Babaganush Chico 80g Onneg;Refrigerados;ONNEG;-38;0.00;2050.00;
7791479001621;Babaganush Cristo de los cerros;Refrigerados;VIVET;1;0.00;1659.60;
7798255730263;Babaganush Grande ONNEG;Almacen;ONNEG;-23;0.00;2521.20;
473;Babaganush KUI;Refrigerados;Manduvikui (pasta de mani - miel saborizada);0;0.00;1254.00;
7798255730010;Babaganush ONNEG;Refrigerados;ONNEG;-388;0.00;6450.00;
475;Babaganush RECETAS DE ENTONCES;Refrigerados;Tienda veggie (Holy places srl);-1;0.00;782.40;
477;Baleros;Juguetes;edu carpintero;-2;;1106.40;
478;Balsamo arnica Pajaro Tigre 20g;Cosmetica natural;Pajaro Tigre;-11;0.00;10450.00;
36464;Balsamo Avena + Keratina x 250 cc OMS;Cosmetica natural;Frusan (Gerardo Lassalle);0;;2115.60;
480;Balsamo calendula Pajaro Tigre 20g;Cosmetica natural;Pajaro Tigre;-8;0.00;10450.00;
48111;Balsamo coco y miel Pajaro Tigre 30g;Cosmetica natural;Pajaro Tigre;-5;0.00;10450.00;
481;Balsamo Damasco + ceramidas x 250 cc OMS;Cosmetica natural;Frusan (Gerardo Lassalle);0;;1622.40;
491;Balsamo descongestivo Pajaro Tigre 20g;Cosmetica natural;Pajaro Tigre;-9;0.00;10450.00;
7713042197975;BALSAMO LABIAL JENGIBRE MENTA BOTIK;Cosmetica natural;;-3;0.00;7850.00;
7713042197968;BALSAMO LABIAL LAVANDA LEMONGRASS BOTIK;Cosmetica natural;;-2;;7135.00;
488;Balsamo labial menta 10 gr  BIOTERRA;Cosmetica natural;Bio Terra;0;0.00;9000.00;
489;Balsamo labial naranja 10 gr  BIOTERRA;Cosmetica natural;Bio Terra;-2;0.00;9000.00;
7713042197944;BALSAMO LABIAL NARANJA BERGAMOTA BOTIK;Cosmetica natural;;-2;0.00;7850.00;
703980504260;BALSAMO LABIAL ROSA MOSQUETA BOTIK;Cosmetica natural;;-4;0.00;7850.00;
483;Balsamo labial TODOS SENTIDA BOTANICA;Cosmetica natural;Sentida botanica;-28;0.00;8000.00;
7713042197951;BALSAMO LABIAL VAINILLA CANELA BOTIK;Cosmetica natural;;-2;0.00;7850.00;
7798028624041;balsamo Oms avena y keratina 300ml;Varios;Frusan (Gerardo Lassalle);-6;0.00;12700.00;
7798028623686;Balsamo Ortiga y Romero x 250ml (cabellos grasos) OMS;Cosmetica natural;Frusan (Gerardo Lassalle);-1;;2595.60;
7798028624034;Balsamo Ortiga y Romero x 300ml OMS;Cosmetica natural;Frusan (Gerardo Lassalle);-6;;13370.00;
1515;Balsamo Para Barba SENTIDA BOTANICA;Cosmetica natural;Sentida botanica;-2;0.00;1980.00;
482223;Balsamo Vainilla y miel Pajaro Tigre 30g;Cosmetica natural;Pajaro Tigre;-10;0.00;10450.00;
10120221313;Ban cha (te verde hojas y palito);yuyerio y condimentos;Vivian Ban Cha;-8;;2870.00;
495;Bananas deshidratadas 1kg Plutarco;Dulces;Liliana pintofruta;0;;4344.00;
498;Barba de choclo 50g Plut;yuyerio y condimentos;Yuyos Andy;0;1052.00;2304.00;
7798126291138;Barbacoa en pasta Arytza x360g;Salsas y Mayonesas;MAOAR;-4;;5350.00;
501;Bardana 50g Plut;yuyerio y condimentos;Yuyos Andy;-10;707.00;2100.00;
8904150198391;Barra con Almendra LADDUBAR;barritas;;-55;0.00;1600.00;
8904150198377;Barra con avellanas LADDUBAR;barritas;;-37;0.00;1600.00;
504;Barra de cereal mix sabores;Miel;Beepure;0;55.30;103.20;
505;Barra de cereal organica;Miel;Beepure;0;59.25;110.40;
7798333090135;barra de cereales muecas banana y dulce leche;Varios;Crackines (Milgal) Lucas;-23;205.40;1460.00;
7798333090067;barra de cereales muecas coco y cacao;Varios;Crackines (Milgal) Lucas;-127;205.40;1460.00;
7798333090043;barra de cereales muecas manzana y arandanos;Varios;Crackines (Milgal) Lucas;-56;205.40;1460.00;
7798333090050;barra de cereales muecas pasas y almendras;Varios;Crackines (Milgal) Lucas;-17;205.40;1460.00;
7798333090142;barra de cereales muecas pasas y arandanos;Varios;Crackines (Milgal) Lucas;-14;205.40;1460.00;
7798307810059;barra energetica nutri raw ciruela;Varios;Mi Soja (Soja SRL);0;276.50;516.00;
7798307810196;barra energetica nutri raw naranja;Varios;Mi Soja (Soja SRL);0;276.50;516.00;
730170648589;Barra natural MERLIN bars;barritas;;-9;0.00;1400.00;
77955166;barra zafran chocolate;barritas;Mi Soja (Soja SRL);-36;173.80;1000.00;
7798307810066;Barras energeticas Nutri Raw pera;galletas;Mi Soja (Soja SRL);0;276.50;516.00;
779842430051;Barrita Brava cacao y choco 45g;barritas;;-1;;900.00;
7798424300068;Barrita Brava clasica 45g;barritas;;-15;;900.00;
7798424300075;Barrita Brava tropical 45g;barritas;;-3;;900.00;
77974723;Barrita de Chocolate colonial 70% 16g ;Bocadito;;-96;;790.00;
7798401690038;Barrita MUDRA armonia;Dulces;KAIZEN;-9;;382.80;
7798401690021;Barrita MUDRA bienestar;Dulces;KAIZEN;-6;;382.80;
7798372110191;Barrita vitalgy cacao 40g;barritas;;-1;0.00;1200.00;
7798372110207;Barrita vitalgy chocolate 40g;cereales;;-7;0.00;1200.00;
kui0002;Barritas de Cereal y Mani Manduvi Kui;barritas;Manduvikui (pasta de mani - miel saborizada);-371;0.00;1400.00;
77955159;barritas zafran almendras y coco;barritas;Mi Soja (Soja SRL);-5;173.80;940.00;
77974754;barritas zafran arandanos y almendras;barritas;Mi Soja (Soja SRL);-29;173.80;1000.00;
77955197;barritas zafran caju y zapallo;barritas;Mi Soja (Soja SRL);-19;;1000.00;
77955173;barritas zafran manzana y chia;barritas;Mi Soja (Soja SRL);-10;;1000.00;
515;Bases para tartas int. csal PITTIER PAN;Pastas;-;0;;205.20;
724373748931;Bastoncitos muzzalmendra The Healthy Kitchen;Lacteos;Tienda veggie (Holy places srl);-1;;2698.80;
518;Bayas de Goji Plutarco 100 gr;Varios;Los Nogales;0;77.42;145.20;
519;Bayas de Goji Plutarco 50 gr;Varios;Los Nogales;0;39.50;74.40;
724751091949;bebible Felices Las Vacas vainilla  200ml;Varios;Felices Las Vacas (Logica Natural S.R.L);0;323.90;603.60;
701822717779;Bebida de Almendras 910ml GREEN FOOD MAKERS;Bebidas;;-12;0.00;5800.00;
701822717830;Bebida de Almendras chocolate 330ml GREEN FOOD MAKERS;Bebidas;;-3;0.00;2500.00;
701822717793;Bebida de Almendras chocolate 910ml GREEN FOOD MAKERS;Bebidas;;-2;0.00;5200.00;
701822717847;Bebida de Coco 330ml GREEN FOOD MAKERS;Bebidas;;-7;0.00;2400.00;
7792244912166;Bebida de coco COCOON 1LT;Bebidas;Crackines (Milgal) Lucas;-11;272.55;2300.00;
7798361130063;Bebida en lata COLOREADA Ginger Ale curcuma;Bebidas;COLOREADA;-3;;546.00;
7798361130025;Bebida en lata COLOREADA ginger ale pomelo rosado;Bebidas;COLOREADA;-3;;546.00;
7798361130070;bebida ginger hibiscus Coloreada 350ml;Varios;COLOREADA;-4;;546.00;
7798361130056;bebida ginger limon Coloreada 350ml;Varios;COLOREADA;-2;;546.00;
527;Berenjena al escabeche ONNEG;Conservas;ONNEG;-1;;662.40;
528;Berenjenas al escabeche CRISTO DE LOS CERROS;Conservas;VIVET;0;;1341.60;
530;Berenjenas en escabeche Kui;Salsas y Mayonesas;Manduvikui (pasta de mani - miel saborizada);-1;;1600.80;
2999;Berinche mix 3 frutas x 100grs;Varios;Sabias Semillas;0;;958.80;
2998;Berrinche frambuesa x  100grs;Varios;Sabias Semillas;-1;;1120.80;
7798290581424;Biba bebida de Almendra 1lt;Bebidas;Mi Soja (Soja SRL);-72;;3800.00;
7798290581707;Biba leche de Almendra 500ml;Bebidas;Mi Soja (Soja SRL);-26;;1500.00;
7793323024947;Bicarbonato de sodio 100g DICOMERE;Levaduras;;0;0.00;2000.00;
532135;Bicarbonato de sodio 100g Plut;Otros;Los Nogales;-38;0.00;1000.00;
531;Bicarbonato de sodio 1kg Plut;Varios;Los Nogales;-1;493.75;5350.00;
221451;Bicarbonato de sodio 250g Plut;Otros;Los Nogales;-2;;564.00;
532;Bicarbonato sodio premium x 250grs veritasalud;Varios;VeritaSalud;-9;0.00;8470.00;
5488877;Bifes de seitan 2un VARDO RE-EVOLUCION;Varios;;-23;0.00;6700.00;
105824;Biolavados ENVASE GRANDE;Varios;;-1;;736.80;
62783;Biolavados ENVASE MEDIANO;Varios;;0;;441.60;
7798141132867;Bites arandanos con chocolate KARINAT;Lacteos;Tienda veggie (Holy places srl);-1;;4400.00;
536;Bites Cerezas con chocolate KARINAT;Lacteos;Tienda veggie (Holy places srl);0;;626.40;
7798141132881;Bites frambuesas con chocolate KARINAT;Lacteos;Felices Las Vacas (Logica Natural S.R.L);-5;513.50;4500.00;
7798141132690;Bites Frambuesas con chocolate veg KARINAT;Lacteos;Tienda veggie (Holy places srl);1;;1437.60;
7798141132874;Bites frutilla con chocolate KARINAT;Comidas congeladas;;0;;4400.00;
538;Bites Frutilla con chocolate veg KARINAT 120grs;Lacteos;Felices Las Vacas (Logica Natural S.R.L);0;351.55;1711.20;
